timestamp,a,b,membranePot
40047.45359,,,-84
40048.4006,,,0
40049.40094,,,1
40050.40922,,,3
40051.40931,,,4
40052.21852,,,6
40053.21868,,,7
40054.74686,,,9
40055.74709,,,10
40056.07149,,,12
40057.07189,,,13
40058.07771,,,15
40058.88128,,,-85
40059.07794,,,-84
40060.2137,,,0
40061.21462,,,1
40062.81404,,,3
40063.81475,,,4
40064.13122,,,6
40065.13151,,,7
40066.47525,,,9
40067.4754,,,10
40068.28928,,,12
40069.2895,,,13
40070.19954,,,15
40070.29565,,,16
40071.2,,,-84
40072.7107,,,0
40073.71105,,,1
40074.36981,,,3
40075.37003,,,4
40076.69629,,,6
40077.6969,,,7
40078.29942,,,9
40079.29999,,,10
40080.84441,,,12
40081.84505,,,13
40082.47118,,,15
40082.85004,,,16
40083.47161,,,-84
40084.81083,,,0
40085.81087,,,1
40086.56607,,,3
40087.56637,,,4
40088.79307,,,6
40089.79316,,,7
40090.6884,,,9
40091.68935,,,10
40092.51156,,,12
40093.51206,,,13
40094.51572,,,15
40094.93904,,,-85
40095.51583,,,-84
40096.52712,,,0
40097.52784,,,1
40098.9381,,,3
40099.93878,,,4
40100.60215,,,6
40101.60249,,,7
40102.21728,,,9
40103.2178,,,10
40104.18903,,,12
40105.18925,,,13
40106.19485,,,15
40106.39602,,,-85
40107.19543,,,-84
40108.62444,,,0
40109.62466,,,1
40110.02641,,,3
40111.0271,,,4
40112.90507,,,6
40113.90565,,,7
40114.33548,,,9
40115.33559,,,10
40116.57933,,,12
40117.5795,,,13
40118.19038,,,15
40118.58406,,,16
40119.19126,,,-84
40120.61417,,,0
40121.61446,,,1
40122.30351,,,3
40123.30366,,,4
40124.34224,,,6
40125.34268,,,7
40126.40603,,,9
40127.40624,,,10
40128.3267,,,12
40129.32723,,,13
40130.13125,,,15
40130.33261,,,16
40131.13133,,,-84
40132.7519,,,0
40133.75289,,,1
40134.48732,,,3
40135.48779,,,4
40136.05814,,,6
40137.05834,,,7
40138.61104,,,9
40139.6114,,,10
40140.10999,,,12
40141.1105,,,13
40142.11466,,,15
40142.11849,,,-85
40143.11473,,,-84
40144.86707,,,0
40145.86722,,,1
40146.50968,,,3
40147.51055,,,4
40148.57845,,,6
40149.57932,,,7
40150.04669,,,9
40151.04678,,,10
40152.10199,,,12
40153.10277,,,13
40154.00605,,,15
40154.10799,,,16
40155.00698,,,-84
40156.42686,,,0
40157.4271,,,1
40158.57002,,,3
40159.57085,,,4
40160.6319,,,6
40161.63194,,,7
40162.92497,,,9
40163.92522,,,10
40164.01582,,,12
40165.0163,,,13
40166.02176,,,15
40166.54321,,,-85
40167.02209,,,-84
40168.54119,,,0
40169.54125,,,1
40170.23513,,,3
40171.2356,,,4
40172.25293,,,6
40173.25386,,,7
40174.08638,,,9
40175.08656,,,10
40176.80844,,,12
40177.80871,,,13
40178.02918,,,15
40178.81363,,,16
40179.0293,,,-84
40180.91091,,,0
40181.91107,,,1
40182.62891,,,3
40183.62966,,,4
40184.57813,,,6
40185.57895,,,7
40186.37427,,,9
40187.37505,,,10
40188.73915,,,12
40189.73998,,,13
40190.15107,,,15
40190.74476,,,16
40191.15169,,,-84
40192.06719,,,0
40193.06803,,,1
40194.17258,,,3
40195.17338,,,4
40196.35642,,,6
40197.35722,,,7
40198.5357,,,9
40199.53575,,,10
40200.16184,,,12
40201.16235,,,13
40202.16714,,,15
40202.81131,,,-85
40203.16726,,,-84
40204.97381,,,0
40205.97473,,,1
40206.93145,,,3
40207.93202,,,4
40208.71661,,,6
40209.71713,,,7
40210.75476,,,9
40211.75571,,,10
40212.88313,,,12
40213.88363,,,13
40214.06783,,,15
40214.88843,,,16
40215.06796,,,-84
40216.15882,,,0
40217.15959,,,1
40218.95934,,,3
40219.95934,,,4
40220.00562,,,6
40221.00601,,,7
40222.30327,,,9
40223.30385,,,10
40224.06965,,,12
40225.06994,,,13
40226.07634,,,15
40226.51958,,,-85
40227.07656,,,-84
40228.88323,,,0
40229.88386,,,1
40230.85751,,,3
40231.85785,,,4
40232.43133,,,6
40233.43169,,,7
40234.15676,,,9
40235.15749,,,10
40236.59807,,,12
40237.59818,,,13
40238.40011,,,15
40238.60323,,,16
40239.4009,,,-84
40240.5696,,,0
40241.57044,,,1
40242.68213,,,3
40243.68233,,,4
40244.47528,,,6
40245.47622,,,7
40246.98343,,,9
40247.98354,,,10
40248.59751,,,12
40249.59803,,,13
40250.60176,,,15
40250.9539,,,-85
40251.60266,,,-84
40252.47104,,,0
40253.47182,,,1
40254.72038,,,3
40255.7209,,,4
40256.06565,,,6
40257.06578,,,7
40258.70919,,,9
40259.70975,,,10
40260.11462,,,12
40261.11501,,,13
40262.11994,,,15
40262.52487,,,-85
40263.12085,,,-84
40264.40346,,,0
40265.40384,,,1
40266.67318,,,3
40267.67383,,,4
40268.59223,,,6
40269.59266,,,7
40270.90381,,,9
40271.90435,,,10
40272.95615,,,12
40273.95627,,,13
40274.4876,,,15
40274.96092,,,16
40275.48791,,,-84
40276.97067,,,0
40277.97088,,,1
40278.92448,,,3
40279.9245,,,4
40280.98901,,,6
40281.98997,,,7
40282.42925,,,9
40283.42948,,,10
40284.73333,,,12
40285.73362,,,13
40286.36763,,,15
40286.73882,,,16
40287.36802,,,-84
40288.32528,,,0
40289.32566,,,1
40290.27396,,,3
40291.27481,,,4
40292.6224,,,6
40293.62314,,,7
40294.70642,,,9
40295.70709,,,10
40296.23994,,,12
40297.24057,,,13
40298.24609,,,15
40298.36075,,,-85
40299.24704,,,-84
40300.6206,,,0
40301.62092,,,1
40302.32057,,,3
40303.32128,,,4
40304.08469,,,6
40305.08515,,,7
40306.04114,,,9
40307.04133,,,10
40308.71962,,,12
40309.72045,,,13
40310.35387,,,15
40310.72577,,,16
40311.35417,,,-84
40312.35744,,,0
40313.35765,,,1
40314.11528,,,3
40315.11541,,,4
40316.95705,,,6
40317.95792,,,7
40318.98369,,,9
40319.98457,,,10
40320.88299,,,12
40321.88334,,,13
40322.77612,,,15
40322.88886,,,16
40323.77665,,,-84
40324.98438,,,0
40325.98452,,,1
40326.47283,,,3
40327.47361,,,4
40328.82474,,,6
40329.82544,,,7
40330.95949,,,9
40331.95971,,,10
40332.31509,,,12
40333.31594,,,13
40334.32095,,,15
40334.34758,,,-85
40335.32126,,,-84
40336.74616,,,0
40337.74698,,,1
40338.90541,,,3
40339.90593,,,4
40340.73074,,,6
40341.73111,,,7
40342.38234,,,9
40343.38315,,,10
40344.60733,,,12
40345.60766,,,13
40346.61323,,,15
40346.85777,,,-85
40347.6138,,,-84
40348.7777,,,0
40349.77787,,,1
40350.95424,,,3
40351.95511,,,4
40352.36856,,,6
40353.36909,,,7
40354.18642,,,9
40355.18693,,,10
40356.4978,,,12
40357.49853,,,13
40358.50267,,,15
40358.80081,,,-85
40359.50341,,,-84
40360.23727,,,0
40361.23822,,,1
40362.29108,,,3
40363.29176,,,4
40364.78391,,,6
40365.7843,,,7
40366.66787,,,9
40367.66821,,,10
40368.87617,,,12
40369.87699,,,13
40370.88107,,,15
40370.89992,,,-85
40371.88133,,,-84
40372.50976,,,0
40373.50986,,,1
40374.39064,,,3
40375.39098,,,4
40376.67304,,,6
40377.67355,,,7
40378.57009,,,9
40379.57057,,,10
40380.92804,,,12
40381.92874,,,13
40382.31169,,,15
40382.93421,,,16
40383.3118,,,-84
40384.27549,,,0
40385.27573,,,1
40386.46564,,,3
40387.46639,,,4
40388.10601,,,6
40389.1064,,,7
40390.0854,,,9
40391.08573,,,10
40392.185,,,12
40393.18512,,,13
40394.05527,,,15
40394.19027,,,16
40395.05604,,,-84
40396.60051,,,0
40397.60078,,,1
40398.54613,,,3
40399.54642,,,4
40400.36448,,,6
40401.36477,,,7
40402.04465,,,9
40403.04563,,,10
40404.58482,,,12
40405.58518,,,13
40406.27849,,,15
40406.59083,,,16
40407.27869,,,-84
40408.1159,,,0
40409.11676,,,1
40410.92547,,,3
40411.92588,,,4
40412.0765,,,6
40413.0765,,,7
40414.80495,,,9
40415.80536,,,10
40416.10826,,,12
40417.10921,,,13
40418.11367,,,15
40418.94304,,,-85
40419.11387,,,-84
40420.23619,,,0
40421.23692,,,1
40422.69743,,,3
40423.69812,,,4
40424.47701,,,6
40425.47761,,,7
40426.64823,,,9
40427.64859,,,10
40428.34032,,,12
40429.34124,,,13
40430.10016,,,15
40430.34492,,,16
40431.10046,,,-84
40432.69071,,,0
40433.69151,,,1
40434.75394,,,3
40435.75457,,,4
40436.39704,,,6
40437.39772,,,7
40438.90521,,,9
40439.90595,,,10
40440.91948,,,12
40441.92011,,,13
40442.92518,,,15
40442.92806,,,-85
40443.92615,,,-84
40444.5595,,,0
40445.55977,,,1
40446.15836,,,3
40447.15861,,,4
40448.34766,,,6
40449.34802,,,7
40450.89257,,,9
40451.89317,,,10
40452.27102,,,12
40453.27144,,,13
40454.27832,,,15
40454.61212,,,-85
40455.27836,,,-84
40456.6386,,,0
40457.63915,,,1
40458.20414,,,3
40459.20487,,,4
40460.49991,,,6
40461.50069,,,7
40462.07114,,,9
40463.07151,,,10
40464.28038,,,12
40465.28122,,,13
40466.28678,,,15
40466.38501,,,-85
40467.2875,,,-84
40468.61623,,,0
40469.61678,,,1
40470.82534,,,3
40471.82538,,,4
40472.30881,,,6
40473.30931,,,7
40474.8737,,,9
40475.87461,,,10
40476.50272,,,12
40477.50346,,,13
40478.50821,,,15
40478.90512,,,-85
40479.50882,,,-84
40480.92818,,,0
40481.92872,,,1
40482.77498,,,3
40483.77519,,,4
40484.81266,,,6
40485.81291,,,7
40486.47326,,,9
40487.47406,,,10
40488.00649,,,12
40489.00664,,,13
40490.01171,,,15
40490.68054,,,-85
40491.01215,,,-84
40492.19691,,,0
40493.19724,,,1
40494.84562,,,3
40495.84627,,,4
40496.0799,,,6
40497.08015,,,7
40498.4097,,,9
40499.41003,,,10
40500.86986,,,12
40501.87039,,,13
40502.28741,,,15
40502.87656,,,16
40503.28797,,,-84
40504.51688,,,0
40505.51728,,,1
40506.52476,,,3
40507.52478,,,4
40508.70839,,,6
40509.70935,,,7
40510.35426,,,9
40511.3545,,,10
40512.2504,,,12
40513.2506,,,13
40514.0589,,,15
40514.25668,,,16
40515.05893,,,-84
40516.01009,,,0
40517.01034,,,1
40518.69416,,,3
40519.695,,,4
40520.27588,,,6
40521.27655,,,7
40522.77705,,,9
40523.77765,,,10
40524.57949,,,12
40525.58029,,,13
40526.54672,,,15
40526.58711,,,16
40527.54763,,,-84
40528.93749,,,0
40529.9381,,,1
40530.27511,,,3
40531.27512,,,4
40532.57553,,,6
40533.57557,,,7
40534.06605,,,9
40535.06671,,,10
40536.14203,,,12
40537.14221,,,13
40538.14635,,,15
40538.49357,,,-85
40539.14638,,,-84
40540.27856,,,0
40541.27872,,,1
40542.85848,,,3
40543.85853,,,4
40544.46322,,,6
40545.46348,,,7
40546.5428,,,9
40547.54356,,,10
40548.34503,,,12
40549.34515,,,13
40550.35137,,,15
40550.65764,,,-85
40551.35202,,,-84
40552.98392,,,0
40553.98459,,,1
40554.27977,,,3
40555.28011,,,4
40556.11406,,,6
40557.11438,,,7
40558.37346,,,9
40559.37357,,,10
40560.94153,,,12
40561.94248,,,13
40562.09294,,,15
40562.94742,,,16
40563.09316,,,-84
40564.42104,,,0
40565.42106,,,1
40566.22236,,,3
40567.22321,,,4
40568.79221,,,6
40569.79274,,,7
40570.17409,,,9
40571.17459,,,10
40572.96135,,,12
40573.96181,,,13
40574.95874,,,15
40574.96709,,,16
40575.95922,,,-84
40576.41665,,,0
40577.41674,,,1
40578.28153,,,3
40579.28196,,,4
40580.06053,,,6
40581.0606,,,7
40582.51825,,,9
40583.51858,,,10
40584.48357,,,12
40585.48387,,,13
40586.3683,,,15
40586.48897,,,16
40587.36852,,,-84
40588.20191,,,0
40589.20237,,,1
40590.54999,,,3
40591.55024,,,4
40592.37996,,,6
40593.38068,,,7
40594.89301,,,9
40595.89377,,,10
40596.82413,,,12
40597.82441,,,13
40598.06382,,,15
40598.82962,,,16
40599.06412,,,-84
40600.91372,,,0
40601.91467,,,1
40602.27468,,,3
40603.27507,,,4
40604.38623,,,6
40605.38672,,,7
40606.04661,,,9
40607.04723,,,10
40608.46561,,,12
40609.46654,,,13
40610.47115,,,15
40610.84875,,,-85
40611.47211,,,-84
40612.27761,,,0
40613.27802,,,1
40614.57353,,,3
40615.57416,,,4
40616.78372,,,6
40617.78421,,,7
40618.56469,,,9
40619.56523,,,10
40620.24695,,,12
40621.24784,,,13
40622.25181,,,15
40622.96148,,,-85
40623.25232,,,-84
40624.66111,,,0
40625.66119,,,1
40626.70394,,,3
40627.70426,,,4
40628.18187,,,6
40629.18213,,,7
40630.76375,,,9
40631.76474,,,10
40632.04641,,,12
40633.04727,,,13
40634.05175,,,15
40634.17203,,,-85
40635.05221,,,-84
40636.1026,,,0
40637.10297,,,1
40638.71206,,,3
40639.71263,,,4
40640.97219,,,6
40641.9728,,,7
40642.34223,,,9
40643.34229,,,10
40644.44002,,,12
40645.44028,,,13
40646.17846,,,15
40646.4456,,,16
40647.17893,,,-84
40648.04988,,,0
40649.04992,,,1
40650.45662,,,3
40651.45715,,,4
40652.47149,,,6
40653.47241,,,7
40654.3532,,,9
40655.35377,,,10
40656.6139,,,12
40657.61449,,,13
40658.30709,,,15
40658.6193,,,16
40659.30776,,,-84
40660.74477,,,0
40661.7453,,,1
40662.13216,,,3
40663.13237,,,4
40664.78166,,,6
40665.7821,,,7
40666.81246,,,9
40667.81331,,,10
40668.64017,,,12
40669.64055,,,13
40670.64636,,,15
40670.94152,,,-85
40671.64665,,,-84
40672.68363,,,0
40673.68408,,,1
40674.89363,,,3
40675.8942,,,4
40676.51838,,,6
40677.51901,,,7
40678.84514,,,9
40679.8453,,,10
40680.91903,,,12
40681.91987,,,13
40682.88162,,,15
40682.92469,,,16
40683.88179,,,-84
40684.53608,,,0
40685.537,,,1
40686.36929,,,3
40687.36996,,,4
40688.23414,,,6
40689.23486,,,7
40690.39247,,,9
40691.39289,,,10
40692.05669,,,12
40693.05719,,,13
40694.06072,,,15
40694.31906,,,-85
40695.06124,,,-84
40696.94854,,,0
40697.94943,,,1
40698.16028,,,3
40699.16042,,,4
40700.9555,,,6
40701.95571,,,7
40702.17483,,,9
40703.17519,,,10
40704.9304,,,12
40705.93106,,,13
40706.33357,,,15
40706.93625,,,16
40707.3339,,,-84
40708.50811,,,0
40709.50866,,,1
40710.43831,,,3
40711.4385,,,4
40712.76968,,,6
40713.76989,,,7
40714.31846,,,9
40715.31865,,,10
40716.66097,,,12
40717.66116,,,13
40718.66629,,,15
40718.88847,,,-85
40719.6671,,,-84
40720.86279,,,0
40721.86369,,,1
40722.78249,,,3
40723.78333,,,4
40724.28271,,,6
40725.28283,,,7
40726.05299,,,9
40727.05341,,,10
40728.84649,,,12
40729.84742,,,13
40730.67783,,,15
40730.85074,,,16
40731.67815,,,-84
40732.97416,,,0
40733.97513,,,1
40734.30088,,,3
40735.30111,,,4
40736.52681,,,6
40737.52776,,,7
40738.54806,,,9
40739.54819,,,10
40740.56656,,,12
40741.56658,,,13
40742.0381,,,15
40742.5717,,,16
40743.03869,,,-84
40744.96163,,,0
40745.96166,,,1
40746.76445,,,3
40747.7654,,,4
40748.31831,,,6
40749.31862,,,7
40750.53393,,,9
40751.5342,,,10
40752.68032,,,12
40753.68065,,,13
40754.30987,,,15
40754.68574,,,16
40755.31061,,,-84
40756.04524,,,0
40757.04582,,,1
40758.16735,,,3
40759.16828,,,4
40760.63291,,,6
40761.63376,,,7
40762.77856,,,9
40763.77903,,,10
40764.22311,,,12
40765.22343,,,13
40766.22918,,,15
40766.86795,,,-85
40767.23012,,,-84
40768.86685,,,0
40769.86732,,,1
40770.99202,,,3
40771.99243,,,4
40772.23273,,,6
40773.2331,,,7
40774.36673,,,9
40775.36676,,,10
40776.52243,,,12
40777.52245,,,13
40778.52841,,,15
40778.98656,,,-85
40779.52934,,,-84
40780.63253,,,0
40781.63255,,,1
40782.6015,,,3
40783.60167,,,4
40784.83212,,,6
40785.83245,,,7
40786.86575,,,9
40787.86672,,,10
40788.43401,,,12
40789.4349,,,13
40790.14281,,,15
40790.4391,,,16
40791.14308,,,-84
40792.95225,,,0
40793.95277,,,1
40794.91257,,,3
40795.9126,,,4
40796.31456,,,6
40797.31529,,,7
40798.91326,,,9
40799.91425,,,10
40800.97408,,,12
40801.97416,,,13
40802.40151,,,15
40802.97986,,,16
40803.40217,,,-84
40804.01039,,,0
40805.01126,,,1
40806.45234,,,3
40807.45309,,,4
40808.37327,,,6
40809.3733,,,7
40810.08065,,,9
40811.08087,,,10
40812.71485,,,12
40813.7155,,,13
40814.62023,,,15
40814.71984,,,16
40815.62055,,,-84
40816.62612,,,0
40817.62679,,,1
40818.56655,,,3
40819.56738,,,4
40820.15957,,,6
40821.16049,,,7
40822.45523,,,9
40823.45614,,,10
40824.12276,,,12
40825.12327,,,13
40826.12745,,,15
40826.49438,,,-85
40827.12782,,,-84
40828.28882,,,0
40829.28952,,,1
40830.01519,,,3
40831.01553,,,4
40832.23563,,,6
40833.23635,,,7
40834.46934,,,9
40835.47023,,,10
40836.3658,,,12
40837.3666,,,13
40838.37081,,,15
40838.81081,,,-85
40839.371,,,-84
40840.15912,,,0
40841.15977,,,1
40842.7926,,,3
40843.79282,,,4
40844.02092,,,6
40845.02128,,,7
40846.85264,,,9
40847.85273,,,10
40848.11045,,,12
40849.11144,,,13
40850.11563,,,15
40850.87383,,,-85
40851.11578,,,-84
40852.39948,,,0
40853.39986,,,1
40854.62538,,,3
40855.62553,,,4
40856.78105,,,6
40857.78114,,,7
40858.96557,,,9
40859.96642,,,10
40860.36072,,,12
40861.36125,,,13
40862.3662,,,15
40862.8054,,,-85
40863.36709,,,-84
40864.30175,,,0
40865.30203,,,1
40866.22935,,,3
40867.22995,,,4
40868.99644,,,6
40869.9966,,,7
40870.87618,,,9
40871.87704,,,10
40872.60253,,,12
40873.60336,,,13
40874.1421,,,15
40874.60844,,,16
40875.14265,,,-84
40876.49128,,,0
40877.49182,,,1
40878.21285,,,3
40879.2135,,,4
40880.19879,,,6
40881.19885,,,7
40882.48808,,,9
40883.48836,,,10
40884.93043,,,12
40885.9312,,,13
40886.70058,,,15
40886.93593,,,16
40887.70089,,,-84
40888.75323,,,0
40889.75328,,,1
40890.95969,,,3
40891.95999,,,4
40892.31885,,,6
40893.31958,,,7
40894.77664,,,9
40895.7767,,,10
40896.41089,,,12
40897.4113,,,13
40898.41678,,,15
40898.66919,,,-85
40899.41707,,,-84
40900.40373,,,0
40901.40426,,,1
40902.26025,,,3
40903.26028,,,4
40904.31214,,,6
40905.31266,,,7
40906.70994,,,9
40907.71079,,,10
40908.17706,,,12
40909.17796,,,13
40910.18319,,,15
40910.34432,,,-85
40911.1833,,,-84
40912.45605,,,0
40913.45703,,,1
40914.95419,,,3
40915.95446,,,4
40916.01281,,,6
40917.01336,,,7
40918.70199,,,9
40919.70206,,,10
40920.78036,,,12
40921.7812,,,13
40922.63287,,,15
40922.78634,,,16
40923.63346,,,-84
40924.64778,,,0
40925.64849,,,1
40926.68669,,,3
40927.68727,,,4
40928.56355,,,6
40929.56407,,,7
40930.88458,,,9
40931.88531,,,10
40932.03141,,,12
40933.03148,,,13
40934.03722,,,15
40934.23705,,,-85
40935.03781,,,-84
40936.02123,,,0
40937.02181,,,1
40938.07136,,,3
40939.07212,,,4
40940.16798,,,6
40941.16842,,,7
40942.77272,,,9
40943.77355,,,10
40944.40963,,,12
40945.40967,,,13
40946.00377,,,15
40946.41477,,,16
40947.00403,,,-84
40948.17102,,,0
40949.17142,,,1
40950.035,,,3
40951.03522,,,4
40952.90627,,,6
40953.90701,,,7
40954.88924,,,9
40955.89012,,,10
40956.95158,,,12
40957.95194,,,13
40958.08282,,,15
40958.95547,,,16
40959.08326,,,-84
40960.40604,,,0
40961.40699,,,1
40962.53013,,,3
40963.5304,,,4
40964.40314,,,6
40965.40371,,,7
40966.13637,,,9
40967.13715,,,10
40968.02338,,,12
40969.02435,,,13
40970.02786,,,15
40970.99079,,,-85
40971.02826,,,-84
40972.33599,,,0
40973.33624,,,1
40974.60452,,,3
40975.60499,,,4
40976.78775,,,6
40977.78854,,,7
40978.15379,,,9
40979.15424,,,10
40980.74883,,,12
40981.749,,,13
40982.75525,,,15
40982.83435,,,-85
40983.75539,,,-84
40984.59141,,,0
40985.592,,,1
40986.17906,,,3
40987.17999,,,4
40988.65845,,,6
40989.65903,,,7
40990.17258,,,9
40991.17302,,,10
40992.88913,,,12
40993.88959,,,13
40994.10218,,,15
40994.89497,,,16
40995.10298,,,-84
40996.07314,,,0
40997.07337,,,1
40998.70595,,,3
40999.70687,,,4
41000.0106,,,6
41001.01156,,,7
41002.51305,,,9
41003.51363,,,10
41004.76028,,,12
41005.76082,,,13
41006.67224,,,15
41006.76742,,,16
41007.67263,,,-84
41008.73574,,,0
41009.73649,,,1
41010.90908,,,3
41011.91,,,4
41012.36483,,,6
41013.36546,,,7
41014.62269,,,9
41015.62269,,,10
41016.96246,,,12
41017.96331,,,13
41018.54342,,,15
41018.96728,,,16
41019.54349,,,-84
41020.93062,,,0
41021.93069,,,1
41022.18494,,,3
41023.18576,,,4
41024.46107,,,6
41025.46134,,,7
41026.66739,,,9
41027.66803,,,10
41028.44023,,,12
41029.44094,,,13
41030.44548,,,15
41030.82349,,,-85
41031.44625,,,-84
41032.76107,,,0
41033.76159,,,1
41034.48501,,,3
41035.48513,,,4
41036.7461,,,6
41037.74666,,,7
41038.9362,,,9
41039.9362,,,10
41040.32826,,,12
41041.32921,,,13
41042.27105,,,15
41042.33234,,,16
41043.2715,,,-84
41044.08858,,,0
41045.0891,,,1
41046.44195,,,3
41047.44239,,,4
41048.81282,,,6
41049.81366,,,7
41050.15278,,,9
41051.1534,,,10
41052.72935,,,12
41053.72965,,,13
41054.06897,,,15
41054.73471,,,16
41055.06964,,,-84
41056.21019,,,0
41057.21089,,,1
41058.31851,,,3
41059.31899,,,4
41060.04071,,,6
41061.04071,,,7
41062.93856,,,9
41063.93929,,,10
41064.35551,,,12
41065.35616,,,13
41066.03506,,,15
41066.36161,,,16
41067.03564,,,-84
41068.99357,,,0
41069.99362,,,1
41070.29209,,,3
41071.29257,,,4
41072.99201,,,6
41073.99257,,,7
41074.30149,,,9
41075.30227,,,10
41076.09617,,,12
41077.09653,,,13
41078.06127,,,15
41078.10088,,,16
41079.0622,,,-84
41080.95668,,,0
41081.95765,,,1
41082.27035,,,3
41083.27045,,,4
41084.11252,,,6
41085.11317,,,7
41086.49384,,,9
41087.49469,,,10
41088.71569,,,12
41089.71634,,,13
41090.36475,,,15
41090.72258,,,16
41091.36524,,,-84
41092.52322,,,0
41093.52338,,,1
41094.12153,,,3
41095.12206,,,4
41096.21995,,,6
41097.22075,,,7
41098.31942,,,9
41099.31987,,,10
41100.00713,,,12
41101.00723,,,13
41102.01066,,,15
41102.62817,,,-85
41103.01096,,,-84
41104.11396,,,0
41105.11435,,,1
41106.7963,,,3
41107.79726,,,4
41108.33626,,,6
41109.33684,,,7
41110.02288,,,9
41111.02313,,,10
41112.21859,,,12
41113.21948,,,13
41114.22429,,,15
41114.36369,,,-85
41115.22468,,,-84
41116.48168,,,0
41117.48211,,,1
41118.57807,,,3
41119.57901,,,4
41120.46647,,,6
41121.46695,,,7
41122.25395,,,9
41123.25468,,,10
41124.65026,,,12
41125.65031,,,13
41126.56955,,,15
41126.65623,,,16
41127.57041,,,-84
41128.38415,,,0
41129.38465,,,1
41130.55825,,,3
41131.55873,,,4
41132.69244,,,6
41133.69295,,,7
41134.12447,,,9
41135.12528,,,10
41136.8439,,,12
41137.8447,,,13
41138.82382,,,15
41138.84916,,,16
41139.82418,,,-84
41140.83751,,,0
41141.83825,,,1
41142.59957,,,3
41143.60025,,,4
41144.28384,,,6
41145.2846,,,7
41146.61674,,,9
41147.61767,,,10
41148.2334,,,12
41149.23394,,,13
41150.23857,,,15
41150.8213,,,-85
41151.23908,,,-84
41152.27146,,,0
41153.27176,,,1
41154.42521,,,3
41155.42593,,,4
41156.11949,,,6
41157.12007,,,7
41158.60609,,,9
41159.60611,,,10
41160.83728,,,12
41161.83777,,,13
41162.37518,,,15
41162.84288,,,16
41163.37606,,,-84
41164.88424,,,0
41165.88443,,,1
41166.48456,,,3
41167.48473,,,4
41168.36916,,,6
41169.37001,,,7
41170.10083,,,9
41171.10096,,,10
41172.52212,,,12
41173.5231,,,13
41174.52823,,,15
41174.52918,,,-85
41175.52861,,,-84
41176.24317,,,0
41177.2432,,,1
41178.70095,,,3
41179.70175,,,4
41180.45221,,,6
41181.45238,,,7
41182.80975,,,9
41183.81033,,,10
41184.33986,,,12
41185.33991,,,13
41186.34519,,,15
41186.97946,,,-85
41187.3457,,,-84
41188.12463,,,0
41189.12555,,,1
41190.89296,,,3
41191.89382,,,4
41192.45804,,,6
41193.45862,,,7
41194.75226,,,9
41195.75278,,,10
41196.83531,,,12
41197.83562,,,13
41198.44132,,,15
41198.84124,,,16
41199.44192,,,-84
41200.41147,,,0
41201.41245,,,1
41202.93544,,,3
41203.93639,,,4
41204.79035,,,6
41205.79063,,,7
41206.3505,,,9
41207.35101,,,10
41208.20346,,,12
41209.20432,,,13
41210.20928,,,15
41210.87256,,,-85
41211.20965,,,-84
41212.77999,,,0
41213.78016,,,1
41214.72053,,,3
41215.7215,,,4
41216.72814,,,6
41217.72887,,,7
41218.26309,,,9
41219.26323,,,10
41220.14136,,,12
41221.14159,,,13
41222.14641,,,15
41222.17738,,,-85
41223.14675,,,-84
41224.44543,,,0
41225.44626,,,1
41226.55475,,,3
41227.55566,,,4
41228.95394,,,6
41229.95406,,,7
41230.75945,,,9
41231.76009,,,10
41232.86258,,,12
41233.86299,,,13
41234.57493,,,15
41234.86639,,,16
41235.57545,,,-84
41236.63044,,,0
41237.6311,,,1
41238.78687,,,3
41239.78728,,,4
41240.30675,,,6
41241.30771,,,7
41242.60208,,,9
41243.60254,,,10
41244.3775,,,12
41245.37843,,,13
41246.38221,,,15
41246.96497,,,-85
41247.38314,,,-84
41248.02338,,,0
41249.02381,,,1
41250.4641,,,3
41251.46477,,,4
41252.26136,,,6
41253.26209,,,7
41254.69354,,,9
41255.69428,,,10
41256.80988,,,12
41257.81005,,,13
41258.21493,,,15
41258.81559,,,16
41259.21592,,,-84
41260.14958,,,0
41261.15003,,,1
41262.20907,,,3
41263.2092,,,4
41264.23586,,,6
41265.23616,,,7
41266.17176,,,9
41267.17238,,,10
41268.57217,,,12
41269.57218,,,13
41270.19378,,,15
41270.57799,,,16
41271.19387,,,-84
41272.90971,,,0
41273.91033,,,1
41274.25122,,,3
41275.2518,,,4
41276.49831,,,6
41277.49847,,,7
41278.95977,,,9
41279.96035,,,10
41280.71195,,,12
41281.7121,,,13
41282.01237,,,15
41282.71669,,,16
41283.01319,,,-84
41284.85971,,,0
41285.86065,,,1
41286.8685,,,3
41287.86862,,,4
41288.97125,,,6
41289.97159,,,7
41290.45126,,,9
41291.45216,,,10
41292.33925,,,12
41293.34013,,,13
41294.34426,,,15
41294.7822,,,-85
41295.34471,,,-84
41296.71157,,,0
41297.71232,,,1
41298.97195,,,3
41299.97233,,,4
41300.25393,,,6
41301.25436,,,7
41302.52317,,,9
41303.52319,,,10
41304.39855,,,12
41305.39898,,,13
41306.40415,,,15
41306.44789,,,-85
41307.40501,,,-84
41308.34871,,,0
41309.3493,,,1
41310.22959,,,3
41311.23055,,,4
41312.48514,,,6
41313.48612,,,7
41314.39415,,,9
41315.39511,,,10
41316.57122,,,12
41317.57153,,,13
41318.33679,,,15
41318.577,,,16
41319.33737,,,-84
41320.82036,,,0
41321.82046,,,1
41322.4745,,,3
41323.47517,,,4
